Alcatel,Alcatel Idea Ultra II ,features,0,0,1
Alcatel,Alcatel Idea Ultra II ,camera,0,0,1
Alcatel,Alcatel Idea Ultra II ,totalList,0,0,2
Apple,Apple iPhone 4 ,looks,0,0,1
Apple,Apple iPhone 4 ,touch,1,2,0
Apple,Apple iPhone 4 ,amazon,1,19,11
Apple,Apple iPhone 4 ,stylish,0,0,1
Apple,Apple iPhone 4 ,instagram,0,0,1
Apple,Apple iPhone 4 ,bluetooth,0,1,0
Apple,Apple iPhone 4 ,responsive,0,1,0
Apple,Apple iPhone 4 ,video,1,1,0
Apple,Apple iPhone 4 ,internet,0,2,2
Apple,Apple iPhone 4 ,hang,0,3,0
Apple,Apple iPhone 4 ,screen,0,0,1
Apple,Apple iPhone 4 ,warranty,0,3,0
Apple,Apple iPhone 4 ,features,1,1,0
Apple,Apple iPhone 4 ,battery,5,0,1
Apple,Apple iPhone 4 ,clarity,0,0,1
Apple,Apple iPhone 4 ,size,0,1,0
Apple,Apple iPhone 4 ,service,1,1,10
Apple,Apple iPhone 4 ,durable,0,1,0
Apple,Apple iPhone 4 ,apps,1,1,4
Apple,Apple iPhone 4 ,fast,0,2,2
Apple,Apple iPhone 4 ,camera,0,2,3
Apple,Apple iPhone 4 ,music,0,3,1
Apple,Apple iPhone 4 ,delivery,1,3,4
Apple,Apple iPhone 4 ,heat,1,2,1
Apple,Apple iPhone 4 ,sound,1,0,0
Apple,Apple iPhone 4 ,totalList,19,84,67
Apple,Apple iPhone 4 ,ui,0,1,2
Apple,Apple iPhone 4 ,display,0,0,1
Apple,Apple iPhone 4 ,speakers,0,0,1
Apple,Apple iPhone 4 ,defective,0,1,0
Apple,Apple iPhone 4 ,online,0,3,3
Apple,Apple iPhone 4 ,performance,2,2,1
Apple,Apple iPhone 4 ,android,0,6,1
Apple,Apple iPhone 4 ,charging,1,4,0
Apple,Apple iPhone 4 ,gaming,0,0,2
Apple,Apple iPhone 4 ,price,0,6,7
Apple,Apple iPhone 4 ,lag,1,1,1
Apple,Apple iPhone 4 ,ios,0,5,3
Apple,Apple iPhone 4 ,connectivity,1,2,1
Apple,Apple iPhone 4 ,windows,0,3,0
Apple,Apple iPhone 4 ,microsoft,0,1,0
Apple,Apple iPhone 4S ,office,0,1,0
Apple,Apple iPhone 4S ,cheap,0,0,1
Apple,Apple iPhone 4S ,sleek,0,1,0
Apple,Apple iPhone 4S ,looks,1,3,4
Apple,Apple iPhone 4S ,touch,2,5,12
Apple,Apple iPhone 4S ,storage space,2,1,6
Apple,Apple iPhone 4S ,amazon,4,79,90
Apple,Apple iPhone 4S ,built quality,0,0,4
Apple,Apple iPhone 4S ,brightness,1,0,0
Apple,Apple iPhone 4S ,stylish,0,1,1
Apple,Apple iPhone 4S ,flipkart,0,1,0
Apple,Apple iPhone 4S ,heavy,4,1,0
Apple,Apple iPhone 4S ,google,0,2,0
Apple,Apple iPhone 4S ,back cover,0,0,1
Apple,Apple iPhone 4S ,bluetooth,2,3,0
Apple,Apple iPhone 4S ,video,1,5,2
Apple,Apple iPhone 4S ,internet,2,6,4
Apple,Apple iPhone 4S ,image quality,2,3,1
Apple,Apple iPhone 4S ,body quality,0,5,2
Apple,Apple iPhone 4S ,sensor,0,1,0
Apple,Apple iPhone 4S ,affordable,0,3,3
Apple,Apple iPhone 4S ,hang,2,12,0
Apple,Apple iPhone 4S ,screen,5,17,7
Apple,Apple iPhone 4S ,applications,0,1,5
Apple,Apple iPhone 4S ,browsing,1,2,0
Apple,Apple iPhone 4S ,processor,0,7,3
Apple,Apple iPhone 4S ,software,1,5,2
Apple,Apple iPhone 4S ,warranty,1,13,4
Apple,Apple iPhone 4S ,features,0,5,13
Apple,Apple iPhone 4S ,battery,74,20,31
Apple,Apple iPhone 4S ,clarity,0,0,4
Apple,Apple iPhone 4S ,size,2,3,3
Apple,Apple iPhone 4S ,service,6,15,47
Apple,Apple iPhone 4S ,apps,5,14,8
Apple,Apple iPhone 4S ,fast,8,8,8
Apple,Apple iPhone 4S ,power ,0,2,2
Apple,Apple iPhone 4S ,camera,4,13,25
Apple,Apple iPhone 4S ,music,0,3,1
Apple,Apple iPhone 4S ,delivery,7,40,47
Apple,Apple iPhone 4S ,heat,9,32,9
Apple,Apple iPhone 4S ,sound,4,0,4
Apple,Apple iPhone 4S ,totalList,196,519,522
Apple,Apple iPhone 4S ,budget,0,1,3
Apple,Apple iPhone 4S ,ui,0,3,8
Apple,Apple iPhone 4S ,design,0,0,5
Apple,Apple iPhone 4S ,display,1,8,8
Apple,Apple iPhone 4S ,earphone,0,1,0
Apple,Apple iPhone 4S ,ram,1,6,2
Apple,Apple iPhone 4S ,hardware,1,4,2
Apple,Apple iPhone 4S ,expandable,0,0,1
Apple,Apple iPhone 4S ,defective,1,5,2
Apple,Apple iPhone 4S ,online,6,13,10
Apple,Apple iPhone 4S ,performance,3,4,9
Apple,Apple iPhone 4S ,android,6,29,13
Apple,Apple iPhone 4S ,charging,6,7,5
Apple,Apple iPhone 4S ,gaming,3,6,10
Apple,Apple iPhone 4S ,price,10,53,60
Apple,Apple iPhone 4S ,lag,2,5,8
Apple,Apple iPhone 4S ,ios,2,29,16
Apple,Apple iPhone 4S ,lens,0,1,0
Apple,Apple iPhone 4S ,connectivity,0,2,1
Apple,Apple iPhone 4S ,audio,0,1,1
Apple,Apple iPhone 4S ,windows,0,5,0
Apple,Apple iPhone 4S ,light,0,2,1
Apple,Apple iPhone 4S ,internal memory,3,0,1
Apple,Apple iPhone 4S ,resolution,1,1,2
Apple,Apple iPhone 5 ,sleek,0,0,2
Apple,Apple iPhone 5 ,looks,0,1,0
Apple,Apple iPhone 5 ,touch,0,1,3
Apple,Apple iPhone 5 ,storage space,0,1,0
Apple,Apple iPhone 5 ,amazon,2,7,5
Apple,Apple iPhone 5 ,built quality,0,0,1
Apple,Apple iPhone 5 ,flipkart,1,0,2
Apple,Apple iPhone 5 ,heavy,0,0,1
Apple,Apple iPhone 5 ,bluetooth,0,1,0
Apple,Apple iPhone 5 ,video,1,2,0
Apple,Apple iPhone 5 ,hang,0,1,0
Apple,Apple iPhone 5 ,screen,5,0,1
Apple,Apple iPhone 5 ,applications,0,0,1
Apple,Apple iPhone 5 ,browsing,0,1,0
Apple,Apple iPhone 5 ,software,0,1,0
Apple,Apple iPhone 5 ,warranty,0,2,0
Apple,Apple iPhone 5 ,features,2,1,3
Apple,Apple iPhone 5 ,battery,6,2,4
Apple,Apple iPhone 5 ,size,0,1,3
Apple,Apple iPhone 5 ,service,0,0,1
Apple,Apple iPhone 5 ,durable,0,1,0
Apple,Apple iPhone 5 ,apps,1,0,7
Apple,Apple iPhone 5 ,fast,1,2,3
Apple,Apple iPhone 5 ,power ,0,1,0
Apple,Apple iPhone 5 ,camera,0,1,2
Apple,Apple iPhone 5 ,music,0,0,1
Apple,Apple iPhone 5 ,delivery,0,1,4
Apple,Apple iPhone 5 ,totalList,24,61,61
Apple,Apple iPhone 5 ,ui,0,2,2
Apple,Apple iPhone 5 ,display,0,1,0
Apple,Apple iPhone 5 ,hardware,0,1,1
Apple,Apple iPhone 5 ,performance,0,2,4
Apple,Apple iPhone 5 ,android,0,7,3
Apple,Apple iPhone 5 ,charging,0,2,0
Apple,Apple iPhone 5 ,gaming,4,3,0
Apple,Apple iPhone 5 ,price,1,6,0
Apple,Apple iPhone 5 ,lag,0,1,1
Apple,Apple iPhone 5 ,ios,0,8,4
Apple,Apple iPhone 5 ,light,0,0,2
Apple,Apple iPhone 5c ,office,0,1,0
Apple,Apple iPhone 5c ,cheap,3,0,4
Apple,Apple iPhone 5c ,looks,0,2,10
Apple,Apple iPhone 5c ,touch,2,0,7
Apple,Apple iPhone 5c ,storage space,0,3,1
Apple,Apple iPhone 5c ,amazon,3,20,22
Apple,Apple iPhone 5c ,built quality,0,1,1
Apple,Apple iPhone 5c ,stylish,0,0,1
Apple,Apple iPhone 5c ,flipkart,0,1,0
Apple,Apple iPhone 5c ,heavy,2,0,1
Apple,Apple iPhone 5c ,back cover,0,0,1
Apple,Apple iPhone 5c ,bluetooth,1,0,0
Apple,Apple iPhone 5c ,responsive,0,5,1
Apple,Apple iPhone 5c ,video,1,2,2
Apple,Apple iPhone 5c ,internet,0,0,2
Apple,Apple iPhone 5c ,body quality,0,3,1
Apple,Apple iPhone 5c ,sensor,0,0,10
Apple,Apple iPhone 5c ,affordable,4,1,5
Apple,Apple iPhone 5c ,screen,0,2,4
Apple,Apple iPhone 5c ,burst mode,0,0,1
Apple,Apple iPhone 5c ,applications,1,1,2
Apple,Apple iPhone 5c ,processor,0,0,1
Apple,Apple iPhone 5c ,software,0,1,3
Apple,Apple iPhone 5c ,warranty,0,6,2
Apple,Apple iPhone 5c ,features,0,2,8
Apple,Apple iPhone 5c ,battery,8,2,6
Apple,Apple iPhone 5c ,clarity,0,0,1
Apple,Apple iPhone 5c ,size,0,1,0
Apple,Apple iPhone 5c ,service,2,6,13
Apple,Apple iPhone 5c ,apps,1,6,2
Apple,Apple iPhone 5c ,fast,2,9,7
Apple,Apple iPhone 5c ,camera,1,3,14
Apple,Apple iPhone 5c ,music,0,3,2
Apple,Apple iPhone 5c ,delivery,3,20,22
Apple,Apple iPhone 5c ,heat,3,3,0
Apple,Apple iPhone 5c ,sound,0,2,1
Apple,Apple iPhone 5c ,totalList,47,156,211
Apple,Apple iPhone 5c ,memory space,2,0,0
Apple,Apple iPhone 5c ,ui,0,2,4
Apple,Apple iPhone 5c ,design,0,6,0
Apple,Apple iPhone 5c ,display,0,0,8
Apple,Apple iPhone 5c ,earphone,0,0,1
Apple,Apple iPhone 5c ,ram,0,0,1
Apple,Apple iPhone 5c ,hardware,0,0,5
Apple,Apple iPhone 5c ,defective,0,1,0
Apple,Apple iPhone 5c ,online,2,7,1
Apple,Apple iPhone 5c ,performance,0,0,9
Apple,Apple iPhone 5c ,android,0,5,1
Apple,Apple iPhone 5c ,gaming,2,2,1
Apple,Apple iPhone 5c ,price,4,15,14
Apple,Apple iPhone 5c ,lag,0,0,2
Apple,Apple iPhone 5c ,ios,0,10,3
Apple,Apple iPhone 5c ,connectivity,0,1,1
Apple,Apple iPhone 5c ,windows,0,1,1
Apple,Apple iPhone 5c ,light,0,0,1
Apple,Apple iPhone 5s ,office,0,3,1
Apple,Apple iPhone 5s ,cheap,1,1,12
Apple,Apple iPhone 5s ,sleek,0,4,5
Apple,Apple iPhone 5s ,looks,2,15,11
Apple,Apple iPhone 5s ,touch,0,20,12
Apple,Apple iPhone 5s ,storage space,1,1,0
Apple,Apple iPhone 5s ,flash,0,1,2
Apple,Apple iPhone 5s ,amazon,10,182,135
Apple,Apple iPhone 5s ,built quality,1,2,7
Apple,Apple iPhone 5s ,brightness,0,2,1
Apple,Apple iPhone 5s ,stylish,0,1,5
Apple,Apple iPhone 5s ,flipkart,0,4,3
Apple,Apple iPhone 5s ,heavy,5,0,1
Apple,Apple iPhone 5s ,google,1,3,1
Apple,Apple iPhone 5s ,bluetooth,3,4,1
Apple,Apple iPhone 5s ,responsive,0,2,1
Apple,Apple iPhone 5s ,video,3,2,2
Apple,Apple iPhone 5s ,internet,0,5,1
Apple,Apple iPhone 5s ,image quality,1,1,1
Apple,Apple iPhone 5s ,body quality,1,5,2
